CODE;CITY;COUNTRY;LAT;LON
N/A;VERONA;ITALY;45.4720;10.9280
AGB;AUGSBURG;GERMANY;48.4250;10.9320
ERF;ERFURT;GERMANY;50.9800;10.9580
N/A;COBURG;GERMANY;50.2630;10.9960
N/A;LAESO;DENMARK;57.2780;11.0010
N/A;KJELLER;NORWAY;59.9690;11.0360
HMR;HAMAR;NORWAY;60.8180;11.0670
GRS;GROSSETO;ITALY;42.7610;11.0720
NUE;NUERNBERG;GERMANY;49.4990;11.0780
N/A;ROTH;GERMANY;49.2180;11.1010
N/A;BURG FEUERSTEIN;GERMANY;49.7940;11.1320
FLR;FIRENZE;ITALY;43.8100;11.2050
N/A;NEUBURG;GERMANY;48.7110;11.2110
SAY;SIENA;ITALY;43.2570;11.2540
FEL;FUERSTENFELDBRUCK;GERMANY;48.2060;11.2670
OBF;OBERPFAFFENHOFEN;GERMANY;48.0810;11.2830
BZO;BOLZANO;ITALY;46.4610;11.3260
RRS;ROROS;NORWAY;62.5780;11.3420
INN;INNSBRUCK;AUSTRIA;47.2600;11.3440
N/A;COCHSTEDT;GERMANY;51.8560;11.4180
BMM;BITAM;GABON;2.0760;11.4930
YAO;YAOUNDE;CAMEROON;3.8350;11.5240
VIC;VICENZA;ITALY;45.5740;11.5310
N/A;INGOLSTADT;GERMANY;48.7160;11.5340
MZC;MITZIC;GABON;0.7760;11.5530
OYE;OYEM;GABON;1.5410;11.5810
N/A;MAGDEBURG;GERMANY;52.0740;11.6260
BYU;BAYREUTH;GERMANY;49.9840;11.6380
N/A;JENA;GERMANY;50.9170;11.7140
N/A;VILSECK;GERMANY;49.6340;11.7670
SZW;PARCHIM;GERMANY;53.4270;11.7830
MUC;MUNICH;GERMANY;48.3540;11.7860
N/A;ROSENTHAL;GERMANY;49.8630;11.7880
N/A;HOHENFELS;GERMANY;49.2180;11.8360
QPA;PADOVA;ITALY;45.3960;11.8480
HOQ;HOF;GERMANY;50.2890;11.8550
KAD;KADUNA;NIGERIA;10.6960;11.8710
PNR;POINTE-NOIRE;CONGO;-4.8130;11.8860
N/A;GRAFENWOEHR;GERMANY;49.6990;11.9410
N/A;MUEHLHAUSEN;GERMANY;51.3630;11.9410
N/A;ERDING;GERMANY;48.3220;11.9490
N/A;KOETHEN;GERMANY;51.7210;11.9620
PNL;PANTELLERIA;ITALY;36.8160;11.9690
N/A;HALLE;GERMANY;51.5520;12.0530
N/A;VITERBO;ITALY;42.4300;12.0640
N/A;TREVISO;ITALY;45.6840;12.0860
RKE;COPENHAGEN;DENMARK;55.5860;12.1310
N/A;MOCAMEDES;ANGOLA;-15.2610;12.1470
N/A;DESSAU;GERMANY;51.8320;12.1860
CAB;CABINDA;ANGOLA;-5.5970;12.1880
TSF;TREVISO;ITALY;45.6490;12.1950
BNN;BRONNOYSUND;NORWAY;65.4590;12.2140
LEJ;LEIPZIG;GERMANY;51.4240;12.2360
FCO;ROME;ITALY;41.8130;12.2530
RLG;LAAGE;GERMANY;53.9180;12.2790
N/A;CERVIA;ITALY;44.2240;12.3060
N/A;ROME;ITALY;40.4170;12.3330
N/A;VAERLOSE;DENMARK;55.7670;12.3430
THN;TROLLHATTAN;SWEDEN;58.3180;12.3450
MNB;MUANDA;ZAIRE;-5.9310;12.3520
VCE;VENICE;ITALY;45.5050;12.3520
SZA;SOYO;ANGOLA;-6.1410;12.3720
N/A;GRONHOLT;DENMARK;55.9410;12.3820
N/A;KYRITZ;GERMANY;52.9190;12.4250
N/A;PRATICA DI MARE;ITALY;41.6540;12.4440
N/A;KITONA BASE;ZAIRE;-5.9180;12.4470
SSJ;SANDNESSJOEN;NORWAY;65.9570;12.4690
TPS;TRAPANI;ITALY;37.9130;12.4880
N/A;ROME;ITALY;41.9520;12.4990
AOC;ALTENBURG;GERMANY;50.9820;12.5060
PEG;PERUGIA;ITALY;43.0960;12.5130
N/A;STRAUBING;GERMANY;48.9010;12.5180
CIA;ROME;ITALY;41.7990;12.5950
AVB;AVIANO;ITALY;46.0320;12.5960
RMI;RIMINI;ITALY;44.0200;12.6120
KMK;MAKABANA;CONGO;-3.4830;12.6170
LMP;LAMPEDUSA;ITALY;35.4980;12.6180
N/A;DIFFA;NIGER;13.3730;12.6270
GWT;WESTERLAND;GERMANY;54.9130;12.6320
N/A;ARVIKA;SWEDEN;59.6760;12.6390
CPH;COPENHAGEN;DENMARK;55.6180;12.6560
N/A;NEUBRANDENBURG;GERMANY;51.3280;12.6570
DIS;LOUDIMA;CONGO;-4.2080;12.6610
N/A;IDRE;SWEDEN;61.8690;12.6910
N/A;SATENAS;SWEDEN;58.4260;12.7140
N/A;EGGENFELDEN;GERMANY;48.3960;12.7240
N/A;GUIDONIA;ITALY;41.9900;12.7410
LTL;LASTOURVILLE;GABON;-0.8260;12.7470
N/A;RECHLIN-LAERZ;GERMANY;53.3060;12.7530
AGH;ANGELHOLM;SWEDEN;56.2960;12.8470
JLD;LANDSKRONA;SWEDEN;55.9450;12.8610
N/A;DIRKOU;NIGER;18.9690;12.8690
MKU;MAKOKOU;GABON;0.5790;12.8910
QLT;LATINA;ITALY;41.5420;12.9090
KLV;KARLOVY VARY;CZECH REPUBLIC;50.2030;12.9150
N/A;TORSBY;SWEDEN;60.1570;12.9910
SZG;SALZBURG;AUSTRIA;47.7930;13.0040
N/A;RADA;SWEDEN;58.4980;13.0530
N/A;RIVOLTO;ITALY;45.9810;13.0540
MIU;MAIDUGURI;NIGERIA;11.8550;13.0810
PMO;PALERMO;ITALY;38.1760;13.0910
TIP;TRIPOLI;LIBYA;32.6630;13.1590
N/A;SCHOENHAGEN;GERMANY;52.2030;13.1590
N/A;HOLZDORF;GERMANY;51.7680;13.1670
LDK;LIDKOPING;SWEDEN;58.4650;13.1740
N/A;VILSHOFEN;GERMANY;48.6360;13.1950
MJF;MOSJOEN;NORWAY;65.7840;13.2150
LAD;LUANDA;ANGOLA;-8.8580;13.2310
N/A;HASSLOSA;SWEDEN;58.4090;13.2620
MFF;MOANDA;GABON;-1.5370;13.2690
N/A;LINE;CZECH REPUBLIC;49.6750;13.2740
TXL;BERLIN;GERMANY;52.5590;13.2870
N/A;NEUBRANDENBURG;GERMANY;53.6020;13.3060
PMO;PALERMO;ITALY;38.1110;13.3130
N/A;RIESA;GERMANY;51.2940;13.3590
MMX;MALMOE;SWEDEN;55.5300;13.3710
TKC;TIKO;CAMEROON;4.0890;13.3940
BUG;BENGUELA;ANGOLA;-12.6090;13.4040
THF;BERLIN;GERMANY;52.4730;13.4040
MVB;FRANCEVILLE;GABON;-1.6560;13.4380
MAT;MATADI;ZAIRE;-5.7990;13.4410
TRS;RONCHI DE LEGIONARI;ITALY;45.8280;13.4660
SXF;BERLIN;GERMANY;52.3800;13.5230
N/A;LOBITO;ANGOLA;-12.3710;13.5360
BOU;BOURGES;FRANCE;47.0580;13.5470
N/A;SUHL;GERMANY;51.3080;13.5550
NGE;N'GAOUNDERE;CAMEROON;7.3570;13.5590
N/A;HAGFORS;SWEDEN;60.0200;13.5790
N/A;FALKOPING;SWEDEN;58.1700;13.5880
N/A;ANDERSTORP;SWEDEN;57.2640;13.5990
N/A;BYHOLMA;SWEDEN;56.7850;13.6020
POW;PORTOROZ;SLOVENIA;45.4730;13.6150
N/A;ANKLAM;GERMANY;53.8330;13.6690
OKN;OKONDJA;GABON;-0.6650;13.6730
N/A;SOEST;GERMANY;51.6080;13.7380
N/A;HEDE;SWEDEN;62.4090;13.7470
PBN;PORTO AMBOIM;ANGOLA;-10.7220;13.7650
DRS;DRESDEN;GERMANY;51.1330;13.7670
N/A;STRAUSBERG;GERMANY;52.5800;13.9160
N/A;LJUNGBY;SWEDEN;56.9500;13.9220
PUY;PULA;CROATIA;44.8930;13.9220
KVB;SKOVDE;SWEDEN;58.4560;13.9730
N/A;WELS;AUSTRIA;48.1830;14.0410
JKG;JOENKOEPING;SWEDEN;57.7580;14.0690
N/A;GRAZZANISE;ITALY;41.0610;14.0820
KID;KRISTIANSTAD;SWEDEN;55.9220;14.0850
N/A;PRIBRAM;CZECH REPUBLIC;49.7190;14.0970
N/A;MOHOLM;SWEDEN;58.5980;14.1140
N/A;KAMENZ;GERMANY;51.2960;14.1290
N/A;KNISLINGE;SWEDEN;56.1840;14.1320
N/A;HAGSHULT;SWEDEN;57.2920;14.1370
N/A;HERINGSDORF;GERMANY;53.8790;14.1520
PSR;PESCARA;ITALY;42.4310;14.1810
LNZ;LINZ;AUSTRIA;48.2330;14.1830
N/A;LINZ;AUSTRIA;48.2330;14.1880
SSY;M'BANZA-CONGO;ANGOLA;-6.2700;14.2470
N/A;TOTO;ANGOLA;-7.1470;14.2480
MVR;MAROUA;CAMEROON;10.4510;14.2570
NAP;NAPLES;ITALY;40.8860;14.2910
N/A;COTTBUS;GERMANY;51.7680;14.2920
KLU;KLAGENFURT;AUSTRIA;46.6500;14.3330
N/A;KLAGENFURT;AUSTRIA;46.6420;14.3380
BOO;BODOE;NORWAY;67.2690;14.3630
OUR;BATOURI;CAMEROON;4.4730;14.3640
N/A;VODOCHODY;CZECH REPUBLIC;50.2160;14.3960
N/A;MALTA ACC;MALTA;35.9170;14.4170
EVG;SVEG;SWEDEN;62.0480;14.4230
N/A;CESKE BUDEJOVICE;CZECH REPUBLIC;48.9460;14.4270
LJU;LJUBLIANA;SLOVENIA;46.2240;14.4570
SEB;SEBHA;LIBYA;26.9870;14.4730
MLA;MALTA;MALTA;35.8570;14.4780
KSK;KARLSKOGA;SWEDEN;59.3460;14.4960
OSD;OSTERSUND;SWEDEN;63.1940;14.5020
N/A;GROBNIK;CROATIA;45.3790;14.5040
N/A;KARLSBORG;SWEDEN;58.5140;14.5070
MXX;MORA;SWEDEN;60.9580;14.5110
N/A;COTTBUS;GERMANY;51.8890;14.5320
N/A;PRAHA;CZECH REPUBLIC;50.1210;14.5440
N/A;EISENHUETTENSTADT;GERMANY;52.1970;14.5860
N/A;PRESCHEN;GERMANY;51.6640;14.6340
N/A;SZCZECHIN;POLAND;53.3920;14.6340
N/A;ORSA;SWEDEN;61.1900;14.7120
N/A;SOBESLAV;CZECH REPUBLIC;49.2450;14.7140
VXO;VAXJO;SWEDEN;56.9290;14.7280
N/A;ZELTWEG;AUSTRIA;47.2030;14.7440
RNN;RONNE;DENMARK;55.0630;14.7590
N/A;OPTAND;SWEDEN;63.1290;14.8030
SZZ;SZCZECHIN;POLAND;53.5850;14.9020
N/A;SALERNO;ITALY;40.6200;14.9110
NSY;SIGONELLA;ITALY;37.4010;14.9220
PLF;PALA;CHAD;9.3790;14.9260
N/A;ROTHENBURG/OL;GERMANY;51.3640;14.9520
XGN;XANGONGO;ANGOLA;-16.7550;14.9650
N/A;MNICHOVO HRADISTE;CZECH REPUBLIC;50.5400;15.0060
UGO;UIGE;ANGOLA;-7.6030;15.0280
NDJ;N'DJAMENA;CHAD;12.1340;15.0340
ORB;OREBRO;SWEDEN;59.2240;15.0380
CTA;CATANIA;ITALY;37.4670;15.0660
N/A;HEMAVAN;SWEDEN;65.8060;15.0830
N/A;SLOVENJ GRADEC;SLOVENIA;46.4720;15.1170
BZV;BRAZZAVILLE;CONGO;-4.2520;15.2530
RNB;RONNEBY;SWEDEN;56.2670;15.2650
GXG;NEGAGE;ANGOLA;-7.7540;15.2870
NLO;KINSHASA;ZAIRE;-4.3250;15.3280
ZAD;ZADAR;CROATIA;44.1080;15.3470
N/A;CASLAV;CZECH REPUBLIC;49.9390;15.3820
GRZ;GRAZ;AUSTRIA;47.0000;15.4330
N/A;GRAZ;AUSTRIA;46.9910;15.4390
FIH;KINSHASA;ZAIRE;-4.3860;15.4440
N/A;KOSTA;SWEDEN;56.8440;15.4520
N/A;HALLVIKEN;SWEDEN;63.7380;15.4580
LYR;SVALBARD;NORWAY;78.2460;15.4660
BLE;BORLANGE;SWEDEN;60.4220;15.5150
N/A;LINKOEPING;SWEDEN;58.4020;15.5260
FOG;FOGGIA;ITALY;41.4330;15.5350
MKJ;MAKOUA;CONGO;-0.0210;15.5750
N/A;EMMABODA;SWEDEN;56.6110;15.6050
BOP;BOUAR;CENTRAL AFRICAN REP.;5.9580;15.6370
REG;REGGIO CALABRIA;ITALY;38.0710;15.6510
N/A;CHOTEBOR;CZECH REPUBLIC;49.6840;15.6760
MBX;MARIBOR;SLOVENIA;46.4800;15.6860
NGV;N'GIVA;ANGOLA;-17.0450;15.6870
N/A;FARILA;SWEDEN;61.8980;15.7050
N/A;AMENDOLA;ITALY;41.5390;15.7130
PED;PARDUBICE;CZECH REPUBLIC;50.0130;15.7390
N/A;UDBINA;CROATIA;44.5570;15.7740
BBT;BERBERATI;CENTRAL AFRICAN REP.;4.2210;15.7860
IEG;ZIELONA GORA;POLAND;52.1390;15.7990
HLF;HULTSFRED;SWEDEN;57.5260;15.8240
N/A;SHAPAJA;PERU;53.7910;15.8280
N/A;HRADEC KRALOVE;CZECH REPUBLIC;50.2530;15.8450
N/A;ARBOGA;SWEDEN;59.3860;15.9240
N/A;HON;LIBYA;44.8940;15.9660
OUE;OUESSO;CONGO;1.6160;16.0380
YOL;YOLA;NIGERIA;46.2660;16.0410
MQQ;MOUNDOU;CHAD;22.8590;16.0680
ZAG;ZAGREB;CROATIA;45.7430;16.0690
N/A;NORRKOEPING;SWEDEN;58.6110;16.1030
N/A;LANGENLEBARN;AUSTRIA;48.3210;16.1120
N/A;NAMEST;CZECH REPUBLIC;49.1660;16.1250
ANX;ANDOYA;NORWAY;69.2930;16.1440
SUF;LAMEZIA;ITALY;38.9060;16.2420
NRK;NORRKOEPING;SWEDEN;58.5860;16.2510
N/A;KOSZALIN;POLAND;54.0420;16.2640
KLR;KALKMAR;SWEDEN;56.6850;16.2880
SPU;SPLIT;CROATIA;43.5390;16.2980
MEG;MALANJE;ANGOLA;-9.5250;16.3120
N/A;MARIBO;DENMARK;54.6990;16.3770
N/A;VARAZDIN;CROATIA;46.2950;16.3810
OSK;OSKARSHAMN;SWEDEN;57.3500;16.4980
ALJ;ALEXANDER BAY;SOUTH AFRICA;-28.5750;16.5330
N/A;BJORKVIK;SWEDEN;58.7910;16.5710
VST;VASTERAS;SWEDEN;59.5890;16.6340
EVE;EVENES;NORWAY;68.4910;16.6780
BRQ;TURANY;CZECH REPUBLIC;49.1510;16.6940
N/A;ESKILSTUNA;SWEDEN;59.3510;16.7080
BRI;BARI;ITALY;41.1380;16.7610
POZ;POZNAN;POLAND;52.4210;16.8260
VHM;VILHELMINA;SWEDEN;64.5790;16.8330
WRO;WROCLAW;POLAND;51.1020;16.8860
NYO;STOCKHOLM;SWEDEN;58.7890;16.9120
N/A;GIOIA DEL COLLE;ITALY;40.7680;16.9330
SVP;KUITO;ANGOLA;-12.4040;16.9470
GVX;GAVLE;SWEDEN;60.5930;16.9510
N/A;SATTNA;SWEDEN;62.4810;17.0030
HUV;HUDIKSVALL;SWEDEN;61.7680;17.0810
KLZ;KLEINSEE;SOUTH AFRICA;-29.6880;17.0940
OSP;SLUPSK;POLAND;54.4790;17.1080
N/A;STRANGNAS;SWEDEN;59.3140;17.1090
N/A;MALACKY;SLOVAKIA;48.4020;17.1180
N/A;SARMELLEK;HUNGARY;46.6860;17.1590
BTS;BRATISLAVA;SLOVAKIA;48.1700;17.2120
N/A;ZELLA 74;LIBYA;28.5900;17.2940
N/A;BANJA LUKA;BOSNIA-HERCEGOVINA;44.9410;17.2980
FDU;BANDOUNDU;ZAIRE;-3.3110;17.3820
TAR;GROTTAGLIE;ITALY;40.5160;17.4020
PRV;PREROV;CZECH REPUBLIC;49.4260;17.4050
SDL;SUNDSVALL;SWEDEN;62.5280;17.4440
N/A;PAPA;HUNGARY;47.3640;17.5010
N/A;UPPSALA;SWEDEN;59.8970;17.5880
N/A;MOHED;SWEDEN;64.9610;17.6960
N/A;KAPOSVAR;HUNGARY;46.3890;17.7310
KRF;KRAMFORS;SWEDEN;63.0480;17.7690
PZY;PIESTANY;SLOVAKIA;48.6250;17.8280
OMO;MOSTAR;BOSNIA-HERCEGOVINA;43.2830;17.8460
N/A;STOCKHOLM;SWEDEN;59.4190;17.8910
N/A;STOCKHOLM;SWEDEN;59.1810;17.9120
N/A;TASZAR;HUNGARY;46.3930;17.9170
ARN;STOCKHOLM;SWEDEN;59.6520;17.9190
N/A;DAHRA;LIBYA;29.4700;17.9310
SBU;SPRINGBOK;SOUTH AFRICA;-29.6890;17.9390
BMA;STOCKHOLM;SWEDEN;59.3540;17.9410
BDS;BRINDISI;ITALY;40.6570;17.9470
N/A;AZENTKILYSZABADJA;HUNGARY;47.0780;17.9680
N/A;SALDANHA;SOUTH AFRICA;-32.9640;17.9690
N/A;TRENCIN;SLOVAKIA;48.8650;17.9920
ION;IMPFONDO;CONGO;1.5890;18.0470
N/A;SIOFOK;HUNGARY;46.8580;18.0960
N/A;GIMO;SWEDEN;60.1330;18.1050
OSR;OSTRAVA;CZECH REPUBLIC;49.6960;18.1110
LCC;LECCE;ITALY;40.2390;18.1330
DBV;DUBROVNIK;CROATIA;42.5610;18.2680
MDK;MBANDAKA;ZAIRE;0.0220;18.2890
SJJ;SARAJEVO;BOSNIA-HERCEGOVINA;43.8240;18.3310
VBY;VISBY;SWEDEN;57.6630;18.3460
SRH;SARH;CHAD;9.1510;18.3790
GDN;GDANSK;POLAND;54.3770;18.4660
N/A;YSTERPLAAT;SOUTH AFRICA;-33.9000;18.4980
BGF;BANGUI;CENTRAL AFRICAN REP.;4.3980;18.5190
N/A;RAS LANOUF V 40;LIBYA;44.7110;18.5270
N/A;VREDENDAL;SOUTH AFRICA;-31.6410;18.5450
CPT;CAPE TOWN;SOUTH AFRICA;-33.9650;18.6020
N/A;ZILINA;SLOVAKIA;49.2320;18.6140
N/A;CEPIN;CROATIA;45.5420;18.6360
LYC;LYCKSELE;SWEDEN;64.5480;18.7160
TIV;TIVAT;YUGOSLAVIA;42.4040;18.7230
N/A;OCSENY;HUNGARY;46.3040;18.7690
KKW;KIKWIT;ZAIRE;-5.0360;18.7860
OSI;OSIJEK;CROATIA;45.4630;18.8110
AGZ;AGGENEYS;SOUTH AFRICA;-29.2820;18.8140
TOS;TROMSO;NORWAY;69.6830;18.9190
N/A;CAMAXILO;ANGOLA;-8.3740;18.9240
N/A;TOKOL;HUNGARY;47.3450;18.9810
N/A;KATOWICE;POLAND;50.2380;19.0350
FYT;FAYA-LARGEAU;CHAD;17.9170;19.1110
SLD;SLIAC;SLOVAKIA;48.6380;19.1340
TGD;PODGORICA;YUGOSLAVIA;42.3590;19.2520
BUD;BUDAPEST;HUNGARY;47.4370;19.2560
AJR;ARVIDSJAUR;SWEDEN;65.5900;19.2820
N/A;AMSELE;SWEDEN;64.5710;19.3140
N/A;GODOLLO;HUNGARY;47.5710;19.3390
N/A;LODZ;POLAND;51.7220;19.3980
MLH;MULHOUSE;FRANCE;47.5890;19.5410
N/A;MARSA BREGA;LIBYA;30.3780;19.5760
TIA;TIRANA;ALBANIA;41.4150;19.7210
N/A;CALVINIA;SOUTH AFRICA;-31.5000;19.7260
N/A;KECSKEMET;HUNGARY;46.9170;19.7490
GMA;GEMENA;ZAIRE;3.2350;19.7710
KRK;KRAKOW;POLAND;50.0780;19.7850
LUO;LUENA;ANGOLA;-11.7680;19.8980
MHQ;MARIEHAMN;FINLAND;60.1220;19.8980
N/A;ROBERTSON;SOUTH AFRICA;-33.8120;19.9030
CFU;KERKYRA/CORFU;GREECE;39.6020;19.9120
CDG;PARIS;FRANCE;49.0130;20.1210
N/A;JOKKMOKK;SWEDEN;66.4960;20.1470
N/A;SZOLNOK;HUNGARY;47.1230;20.2350
TAT;POPRAD;SLOVAKIA;49.0730;20.2410
N/A;KALIXFORS;SWEDEN;67.7650;20.2570
BEN;BENGHAZI;LIBYA;32.0970;20.2690
UME;UMEA;SWEDEN;63.7920;20.2820
BEG;BEOGRAD;YUGOSLAVIA;44.8180;20.3090
KRN;KIRUNA;SWEDEN;67.8220;20.3370
VHC;SAURIMO;ANGOLA;-9.6890;20.4320
EFL;KEFFALLINIA;GREECE;38.1200;20.5010
KGD;KALININGRAD;RUSSIA;54.8900;20.5920
NDL;N'DELE;CENTRAL AFRICAN REP.;8.4270;20.6350
BBY;BAMBARI;CENTRAL AFRICAN REP.;5.8470;20.6490
OHD;OHRID;FORMER MACEDONIA;41.1800;20.7420
N/A;FALLFORS;SWEDEN;65.1060;20.7610
PVK;PREVEZA;GREECE;38.9250;20.7650
PGI;CHITATO;ANGOLA;-7.3570;20.8040
GEV;GALLIVARE;SWEDEN;67.1320;20.8140
IOA;IOANNINA;GREECE;39.6960;20.8220
AEH;ABECHE;CHAD;13.8470;20.8440
MCU;MONTLUCON;FRANCE;46.3520;20.8520
ZTH;ZAKYNTHOS;GREECE;37.7500;20.8820
SOJ;SORKJOSEN;NORWAY;69.7870;20.9590
WAW;WARSAW;POLAND;52.1660;20.9670
BDT;GBADOLITE;ZAIRE;4.2530;20.9750
PRN;PRISTINA;YUGOSLAVIA;42.5730;21.0360
SFT;SKELLEFTEA;SWEDEN;64.6250;21.0770
KSC;KOSICE;SLOVAKIA;48.6630;21.2410
UTN;UPINGTON;SOUTH AFRICA;-28.4010;21.2610
ARW;ARAD;ROMANIA;46.1760;21.2620
N/A;PITEA;SWEDEN;65.3990;21.2650
KSO;KASTORIA;GREECE;40.4490;21.2760
PYR;ANDRAVIDA;GREECE;37.9210;21.2930
TSR;TIMISOARA;ROMANIA;45.8100;21.3380
AGQ;AGRINION;GREECE;38.6020;21.3510
GPA;PATRAS;GREECE;38.1510;21.4260
N/A;GIALLO;LIBYA;28.6380;21.4380
N/A;MIELEC;POLAND;50.3220;21.4620
N/A;HEDEN;SWEDEN;65.8360;21.4710
LIQ;LISALA;ZAIRE;2.1710;21.4970
DEB;DEBRECEN;HUNGARY;47.4890;21.6150
SKP;SKOPJE;FORMER MACEDONIA;41.9610;21.6210
N/A;KOTAKOLI;ZAIRE;4.1580;21.6510
N/A;NYIRREGYHAZA;HUNGARY;47.9840;21.6920
VAA;VAASA;FINLAND;63.0510;21.7610
KZI;KOZANI;GREECE;40.2860;21.8410
OMR;ORADEA;ROMANIA;47.0250;21.9020
N/A;EL BEIDA;LIBYA;32.7890;21.9640
BIV;BRIA;CENTRAL AFRICAN REP.;6.5280;21.9890
RZE;RZESZOW;POLAND;50.1100;22.0190
KLX;KALAMATA;GREECE;37.0680;22.0260
N/A;BUATTIFEL;LIBYA;28.7950;22.0810
LLA;LULEA;SWEDEN;65.5440;22.1220
DUH;OUDTSHOORN;SOUTH AFRICA;-33.6070;22.1890
N/A;PIIKAJARVI;FINLAND;61.2460;22.1930
N/A;EURA;FINLAND;61.1160;22.2010
CSB;CARANSEBES;ROMANIA;45.4200;22.2530
TKU;TURKU;FINLAND;60.5140;22.2630
GRJ;GEORGE;SOUTH AFRICA;-34.0050;22.3790
N/A;KAUHAJOKI;FINLAND;62.4630;22.3930
N/A;TRIPOLIS;GREECE;37.5310;22.4050
LRA;LARISSA;GREECE;39.6500;22.4650
KGA;KANANGA;ZAIRE;-5.9000;22.4690
N/A;ALEXANDRIA;GREECE;40.6510;22.4890
N/A;KURESSAARE;ESTONIA;58.2300;22.5090
N/A;SPARTI;GREECE;36.9730;22.5260
N/A;KALABO;ZAMBIA;-14.9970;22.6480
IRO;BIRAO;CENTRAL AFRICAN REP.;10.2360;22.7170
N/A;STEFANOVIKION;GREECE;39.4800;22.7670
BGU;BANGASSOU;CENTRAL AFRICAN REP.;4.7840;22.7810
VOL;NEA ANGHIALOS;GREECE;39.2190;22.7940
N/A;KARDLA;ESTONIA;58.9910;22.8310
SUJ;SATU MARE;ROMANIA;47.7030;22.8860
CAV;CAZOMBO;ANGOLA;-11.8940;22.9160
SKG;THESSALONIKI;GREECE;40.5200;22.9710
N/A;TOMMY'S FIELD;SOUTH AFRICA;-28.2600;22.9930
SIS;SISHEN;SOUTH AFRICA;-27.6480;22.9990
KIT;KITHIRA;GREECE;36.2740;23.0170
KAU;KAUHAVA;FINLAND;63.1270;23.0510
N/A;HAMEENKYRO;FINLAND;61.6890;23.0740
N/A;HANKO;FINLAND;59.8490;23.0830
KOK;KRUUNUPYY;FINLAND;63.7210;23.1430
N/A;MONGU;ZAMBIA;-15.2540;23.1620
AKF;KUFRA;LIBYA;24.1790;23.3140
N/A;PLETTENBERG BAY;SOUTH AFRICA;-34.0900;23.3280
N/A;MEGARA;GREECE;37.9810;23.3650
ALF;ALTA;NORWAY;69.9770;23.3660
SOF;SOFIA;BULGARIA;42.6950;23.4060
N/A;KURUMAN;SOUTH AFRICA;-27.4570;23.4110
ENF;ENONTEKIO;FINLAND;68.3620;23.4240
MUB;MAUN;BOTSWANA;-19.9720;23.4310
JSI;SKIATHOS;GREECE;39.1770;23.5040
N/A;MENKIJARVI;FINLAND;62.9470;23.5190
N/A;POMFRET;SOUTH AFRICA;-25.8470;23.5380
N/A;ELEFSIS;GREECE;38.0640;23.5560
N/A;TANAGRA;GREECE;38.3400;23.5650
MJM;MBUJI-MAYI;ZAIRE;-6.1210;23.5690
TMP;TAMPERE;FINLAND;61.4140;23.6040
N/A;KIKALA;FINLAND;60.4630;23.6520
CLJ;CLUJ-NAPOCA;ROMANIA;46.7850;23.6860
HEW;ATHENS;GREECE;37.8880;23.7320
N/A;DEKELIA;GREECE;38.1090;23.7840
CRA;CRAIOVA;ROMANIA;44.3180;23.8890
LWO;LVOV;RUSSIA;49.8130;23.9560
N/A;MARATHON;GREECE;38.1450;24.0140
N/A;TEISKO;FINLAND;61.7730;24.0270
SBZ;SIBIU;ROMANIA;45.7860;24.0910
N/A;RAYSKALA;FINLAND;60.7450;24.1080
CHQ;CHANIA;GREECE;35.5320;24.1490
N/A;ARMARI AIR FORCE BASE;ESTONIA;59.2590;24.2040
N/A;NUMMELA;FINLAND;60.3340;24.2960
N/A;KAVALA;GREECE;40.9720;24.3420
TGM;TIRGU MURES;ROMANIA;46.4680;24.4120
N/A;PARNU;ESTONIA;58.4190;24.4730
SKU;SKIROS;GREECE;38.9680;24.4870
KEM;KEMI;FINLAND;65.7820;24.5990
KVA;KAVALA;GREECE;40.9130;24.6190
JWA;JWANENG;BOTSWANA;-24.6020;24.6910
N/A;PATTIJOKI;FINLAND;64.6880;24.6960
N/A;YLIVIESKA-RAUDASKYLA;FINLAND;64.0600;24.7160
VRU;VRYBURG;SOUTH AFRICA;-26.9820;24.7290
KIM;KIMBERLEY;SOUTH AFRICA;-28.8030;24.7650
KEV;HALLI;FINLAND;61.8560;24.7860
N/A;BUTA ZEGA;ZAIRE;2.8180;24.7940
TLL;TALLINN-ULEMISTE INTERNATIONAL;ESTONIA;59.4130;24.8330
KTT;KITTILA;FINLAND;67.7010;24.8470
PDV;PLOVDIV;BULGARIA;42.0680;24.8510
N/A;HYVINKAA;FINLAND;60.6540;24.8810
N/A;SYROS;GREECE;37.4230;24.9510
UYL;NYALA;SUDAN;12.0540;24.9550
HEL;HELSINKI;FINLAND;60.3200;24.9560
LKL;BANAK;NORWAY;70.0690;24.9730
HEM;HELSINKI;FINLAND;60.2540;25.0430
FKI;KISANGANI;ZAIRE;0.5180;25.1550
BBK;KASANE;BOTSWANA;-17.8330;25.1620
LXS;LIMNOS;GREECE;39.9170;25.2360
KMN;KAMINA BASE;ZAIRE;-8.6420;25.2530
ELF;EL FASHER;SUDAN;13.6150;25.3250
N/A;KASTELI;GREECE;35.1870;25.3270
JMK;MYKONOS;GREECE;37.4350;25.3480
OUL;OULU;FINLAND;64.9300;25.3540
JTR;SANTORINI;GREECE;36.4000;25.4790
KWZ;KOLWEZI;ZAIRE;-10.7660;25.5060
N/A;HENDRIK VERWOERDDAM;SOUTH AFRICA;-30.5620;25.5280
MBO;MMABATHO;SOUTH AFRICA;-25.7980;25.5480
