lat;lon;CODE;CITY;COUNTRY;AVG_TEMP;MONTH
42.41;-83.01;DET;DETROIT;USA;-2.94;Januar
35.29;40.18;DEZ;DEIRE ZOR;SYRIA;7.18;Januar
24.12;-104.53;DGO;DURANGO;MEXICO;12.64;Januar
26.27;50.15;DHA;DHAHRAN;SAUDI ARABIA;15.91;Januar
31.32;-85.45;DHN;DOTHAN;USA;9.69;Januar
52.92;4.78;DHR;DE KOOY;NETHERLANDS;4.02;Januar
36.02;-102.55;DHT;DALHART;USA;2.59;Januar
-12.35;49.29;DIE;ANTSIRANANA;MADAGASCAR;26.64;Januar
9.63;41.85;DIR;DIRE DAWA;ETHIOPIA;22.13;Januar
-4.21;12.66;DIS;LOUDIMA;CONGO;25.94;Januar
-1.64;103.64;DJB;JAMBI;INDONESIA;26.71;Januar
33.88;10.78;DJE;DJERBA;TUNISIA;13.47;Januar
24.29;9.45;DJG;DJANET;ALGERIA;11.98;Januar
-2.58;140.52;DJJ;JAYAPURA;INDONESIA;27.37;Januar
6.79;-6.47;DJO;DALOA;IVORY COAST;26.68;Januar
14.74;-17.49;DKR;DAKAR;SENEGAL;21.53;Januar
4.01;9.72;DLA;DOUALA;CAMEROON;27.74;Januar
38.97;121.54;DLC;DALIAN;CHINA;-3.33;Januar
47.04;5.43;DLE;DOLE;FRANCE;4.87;Januar
29.36;-100.78;DLF;DEL RIO;USA;11.92;Januar
59.05;-158.5;DLG;DILLINGHAM;USA;-6.1;Januar
46.84;-92.19;DLH;DULUTH;USA;-11.56;Januar
36.71;28.79;DLM;DALAMAN;TURKEY;10.6;Januar
32.17;-110.88;DMA;TUCSON;USA;11.89;Januar
26.36;127.77;DNA;KADENA;JAPAN;16.97;Januar
56.45;-3.03;DND;DUNDEE;UK;3.87;Januar
48.36;35.1;DNK;DNEPROPETROVSK;RUSSIA;-3.57;Januar
48.59;-2.08;DNR;DINARD;FRANCE;6.36;Januar
37.79;29.7;DNZ;DENIZLI;TURKEY;4.07;Januar
-6.17;35.75;DOD;DODOMA;TANZANIA;24.02;Januar
19.15;30.43;DOG;DONGOLA;SUDAN;18.34;Januar
25.26;51.57;DOH;DOHA;QATAR;18.24;Januar
48.07;37.74;DOK;DONETSK;RUSSIA;-3.83;Januar
49.37;0.15;DOL;DEAUVILLE;FRANCE;4.93;Januar
39.13;-75.47;DOV;DOVER;USA;-14.53;Januar
41.91;-88.25;DPA;WEST CHICAGO;USA;-4.39;Januar
-8.75;115.17;DPS;DENPASAR;INDONESIA;27.84;Januar
30.83;-93.34;DRI;DERIDDER;USA;9.85;Januar
37.15;-107.75;DRO;DURANGO;USA;-4.91;Januar
51.13;13.77;DRS;DRESDEN;GERMANY;0.55;Januar
41.53;-93.66;DSM;DES MOINES;USA;-5.12;Januar
51.52;7.61;DTM;DORTMUND;GERMANY;2.97;Januar
42.21;-83.35;DTW;DETROIT;USA;-3.24;Januar
53.42;-6.27;DUB;DUBLIN;IRELAND;5.28;Januar
31.47;-109.6;DUG;DOUGLAS;USA;6.9;Januar
-29.97;30.95;DUR;DURBAN;SOUTH AFRICA;24.36;Januar
51.29;6.77;DUS;DUESSELDORF;GERMANY;3.41;Januar
53.9;-166.54;DUT;UNALASKA;USA;1.1;Januar
25.26;55.36;DXB;DUBAI;UNITED ARAB EMIRATES;19.91;Januar
32.42;-99.85;DYS;ABILENE;USA;7.33;Januar
38.54;68.83;DYU;DUSHANBE;RUSSIA;3.22;Januar
-12.81;45.28;DZA;DZAOUDZI;MAYOTTE ISLAND;27.95;Januar
47.71;67.73;DZH;DZHEZKAZGAN;RUSSIA;-13.49;Januar
17.61;44.42;EAM;NEJRAN;SAUDI ARABIA;17.7;Januar
43.36;-1.79;EAS;SAN SEBASTIAN;SPAIN;9.45;Januar
0.04;32.44;EBB;ENTEBBE;UGANDA;23.1;Januar
13.15;30.23;EBD;EL OBEID;SUDAN;21.93;Januar
55.53;8.55;EBJ;ESBJERG;DENMARK;2.64;Januar
36.26;-76.17;ECG;ELIZABETH CITY;USA;5.74;Januar
55.95;-3.37;EDI;EDINBURGH;UK;3.88;Januar
0.4;35.24;EDL;ELDORET;KENYA;17.48;Januar
46.7;-1.38;EDM;LA ROCHE-SUR-YON;FRANCE;6.47;Januar
34.91;-117.88;EDW;EDWARDS AFB;USA;6.36;Januar
29.61;-95.16;EFD;HOUSTON;USA;12.48;Januar
38.12;20.5;EFL;KEFFALLINIA;GREECE;11.77;Januar
44.83;0.52;EGC;BERGERAC;FRANCE;6.36;Januar
65.28;-14.4;EGS;EGILSSTADIR;ICELAND;-1.25;Januar
-41.94;-71.53;EHL;EL BOLSON;ARGENTINA;18.55;Januar
58.65;-162.06;EHM;CAPE NEWENHAM;USA;-6.17;Januar
64.67;-147.1;EIL;FAIRBANKS;USA;-22.95;Januar
51.45;5.37;EIN;EINDHOVEN;NETHERLANDS;3.65;Januar
18.45;-64.54;EIS;ROADTOWN/BEEF ISLAND;VIRGIN ISL.;25.57;Januar
7.02;-73.81;EJA;BARRANCABERMEJA;COLOMBIA;28.59;Januar
38.89;-79.86;EKN;ELKINS;USA;-1.14;Januar
33.22;-92.81;ELD;EL DORADO;USA;6.31;Januar
13.62;25.33;ELF;EL FASHER;SUDAN;20.42;Januar
30.57;2.86;ELG;EL GOLEA;ALGERIA;10.14;Januar
31.81;-106.38;ELP;EL PASO;USA;7.92;Januar
31.85;-106.38;ELP;EL PASO;USA;7.89;Januar
26.3;43.77;ELQ;GASSIM;SAUDI ARABIA;13.41;Januar
-33.04;27.83;ELS;EAST LONDON;SOUTH AFRICA;21.5;Januar
52.83;-1.33;EMA;EAST MIDLANDS;ENGLAND;4.37;Januar
53.39;7.23;EME;EMDEN;GERMANY;2.65;Januar
16.62;-7.31;EMN;NEMA;MAURITANIA;23.58;Januar
-42.03;-71.17;EMX;EL MAITEN;ARGENTINA;18.55;Januar
60.57;-151.25;ENA;KENAI;USA;-9.03;Januar
-8.85;121.66;ENE;ENDE;INDONESIA;27.9;Januar
68.36;23.42;ENF;ENONTEKIO;FINLAND;-15.15;Januar
52.27;6.87;ENS;ENSCHEDE;NETHERLANDS;3.12;Januar
6.47;7.56;ENU;ENUGU;NIGERIA;27.9;Januar
40.72;-114.03;ENV;WENDOVER;USA;-3.3;Januar
44.71;-75.59;EOH;MEDELLIN;COLOMBIA;-6.86;Januar
-42.91;-71.14;EQS;ESQUEL;ARGENTINA;15.52;Januar
39.71;39.53;ERC;ERZINCAN;TURKEY;-2.02;Januar
50.98;10.96;ERF;ERFURT;GERMANY;0.24;Januar
31.95;-4.4;ERH;ER-RACHIDIA;MOROCCO;10.25;Januar
39.96;41.17;ERZ;ERZURUM;TURKEY;-10.01;Januar
39.78;30.58;ESK;ESKISEHIR;TURKEY;0.26;Januar
51.4;6.94;ESS;ESSEN;GERMANY;2.88;Januar
29.56;34.96;ETH;ELAT;ISRAEL;15.91;Januar
48.98;6.25;ETZ;METZ;FRANCE;2.39;Januar
68.49;16.68;EVE;EVENES;NORWAY;-2.2;Januar
62.05;14.42;EVG;SVEG;SWEDEN;-6.73;Januar
35.07;-77.04;EWN;NEW BERN;USA;7.22;Januar
40.69;-74.17;EWR;NEWARK;USA;0.72;Januar
50.73;-3.41;EXT;EXETER;ENGLAND;5.39;Januar
38.61;39.29;EZS;ELAZIG;TURKEY;0.31;Januar
10.04;-10.77;FAA;FARANAH;GUINEA;22.73;Januar
51.28;-0.78;FAB;FARNBOROUGH;ENGLAND;5.29;Januar
62.06;-7.28;FAE;VAGAR;FAROE ISL.;4.24;Januar
37.13;-76.61;FAF;FORT EUSTIS;USA;4.9;Januar
64.82;-147.86;FAI;FAIRBANKS;USA;-22.21;Januar
58.1;6.63;FAN;LISTA;NORWAY;1.7;Januar
37.01;-7.97;FAO;FARO;ACORES;12.2;Januar
36.78;-119.72;FAT;FRESNO;USA;9.01;Januar
64.84;-147.61;FBK;FORT WAINWRIGHT;USA;-22.22;Januar
-11.59;27.53;FBM;LUBUMASHI;ZAIRE;20.85;Januar
38.68;-104.76;FCS;FORT CARSON;USA;-0.52;Januar
14.59;-61;FDF;FORT-DE-FRANCE;ANTILLES;25.38;Januar
47.67;9.51;FDH;FRIEDRICHSHAFEN;GERMANY;0.29;Januar
-3.31;17.38;FDU;BANDOUNDU;ZAIRE;25.63;Januar
-3.86;-32.42;FEN;FERNANDO DO NORONHA;BRAZIL;27.72;Januar
33.93;-4.98;FEZ;FEZ;MOROCCO;9.93;Januar
51.68;-1.79;FFD;FAIRFORD;ENGLAND;4.64;Januar
39.83;-84.05;FFO;DAYTON;USA;-1.95;Januar
-4.39;15.44;FIH;KINSHASA;ZAIRE;26.06;Januar
25.11;56.32;FJR;FUJEIRAH;UNITED ARAB EMIRATES;22.03;Januar
0.52;25.16;FKI;KISANGANI;ZAIRE;25;Januar
26.07;-80.15;FLL;FORT LAUDERDALE;USA;19.88;Januar
-27.67;-48.55;FLN;FLORIANOPOLIS;BRAZIL;25.07;Januar
34.19;-79.72;FLO;FLORENCE;USA;7.94;Januar
39.37;-94.91;FLV;FORT LEAVENWORTH;USA;-1.62;Januar
39.46;-31.13;FLW;FLORES (FLORES ISL.);ACORES;15.14;Januar
-26.21;-58.23;FMA;FORMOSA;ARGENTINA;27.66;Januar
41.66;-70.52;FMH;FALMOUTH;USA;0.73;Januar
36.74;-108.23;FMN;FARMINGTON;USA;-1.31;Januar
52.13;7.69;FMO;MUENSTER/OSNABRUECK;GERMANY;2.67;Januar
26.59;-81.86;FMY;FORT MYERS;USA;18.24;Januar
39.03;125.78;FNJ;PYONGYANG;KOREA;-5.47;Januar
42.55;-94.19;FOD;FORT DODGE;USA;-6.37;Januar
40.84;-72.63;FOK;WEST HAMPTON BEACH;USA;0.39;Januar
-3.78;-38.53;FOR;FORTALEZA;BRAZIL;27.5;Januar
50.03;8.54;FRA;FRANKFURT;GERMANY;2.32;Januar
-20.59;-47.38;FRC;FRANCA;BRAZIL;22.62;Januar
39.06;-96.76;FRI;FORT RILEY;USA;-0.78;Januar
61.58;5.03;FRO;FLORO;NORWAY;3.2;Januar
-21.16;27.47;FRW;FRANCISTOWN;BOTSWANA;25.51;Januar
34.65;-98.4;FSI;FORT SILL;USA;3.79;Januar
35.34;-94.37;FSM;FORT SMITH;USA;4.64;Januar
46.76;-56.18;FSP;ST.-PIERRE;ST. PIERRE & MIQUELON;-2.31;Januar
37.91;-85.97;FTK;FORT KNOX;USA;0.07;Januar
-25.04;46.96;FTU;TOLAGNARO;MADAGASCAR;26.75;Januar
32.82;-97.36;FTW;FORT WORTH;USA;8.01;Januar
28.45;-13.86;FUE;FUERTEVENTURA;CANARY ISLANDS;17.8;Januar
32.67;128.83;FUJ;FUKUE;JAPAN;7.65;Januar
33.59;130.45;FUK;FUKUOKA;JAPAN;6.75;Januar
-8.52;179.22;FUN;FUNAFUTI;TUVALU ISLAND;28.51;Januar
-14.82;36.53;FXO;CUAMBA;MOZAMBIQUE;26.25;Januar
17.92;19.11;FYT;FAYA-LARGEAU;CHAD;22.7;Januar
66.57;-145.25;FYU;FORT YUKON;USA;-27.55;Januar
36.01;-94.17;FYV;FAYETTEVILLE;USA;2.6;Januar
51.52;-2.59;FZO;BRISTOL;ENGLAND;4.93;Januar
33.88;10.1;GAE;GABES;TUNISIA;12.24;Januar
34.42;8.82;GAF;GAFSA;TUNISIA;9.99;Januar
38.41;140.37;GAJ;YAMAGATA;JAPAN;-0.19;Januar
64.74;-156.94;GAL;GALENA;USA;-17.9;Januar
20.09;-75.16;GAO;GUANTANAMO;CUBA;24.84;Januar
16.25;-0.01;GAQ;GAO;MALI;23.04;Januar
24.75;84.94;GAY;GAYA;INDIA;15.17;Januar
-24.56;25.92;GBE;GABERONE;BOTSWANA;25;Januar
49.44;-2.6;GCI;GUERNSEY;GUERNSEY ISLD.;7.33;Januar
-25.99;28.14;GCJ;JOHANNESBURG;SOUTH AFRICA;21.15;Januar
37.93;-100.72;GCK;GARDEN CITY;USA;-0.01;Januar
19.29;-81.36;GCM;GEORGETOWN;CAYMAN ISLANDS;26.07;Januar
20.52;-103.31;GDL;GUADALAJARA;MEXICO;15.38;Januar
54.38;18.47;GDN;GDANSK;POLAND;-0.26;Januar
12.52;37.43;GDQ;GONDAR;ETHIOPIA;20.36;Januar
-22.26;166.47;GEA;NOUMEA;NEW CALEDONIA;26.01;Januar
47.62;-117.53;GEG;SPOKANE;USA;-1.46;Januar
67.13;20.81;GEV;GALLIVARE;SWEDEN;-12.62;Januar
47.95;-97.18;GFK;GRAND FORKS;USA;-11.43;Januar
32.39;-94.71;GGG;LONGVIEW;USA;8.63;Januar
32.38;3.79;GHA;GHARDAIA;ALGERIA;11.2;Januar
49.65;9.97;GHF;GIEBELSTADT;GERMANY;1.18;Januar
25.15;10.14;GHT;GHAT;LIBYA;14.48;Januar
-33.01;-58.61;GHU;GUALEGUAYCHU;ARGENTINA;24.95;Januar
36.15;-5.35;GIB;GIBRALTAR;GIBRALTAR;13.67;Januar
-22.81;-43.24;GIG;RIO DE JANEIRO;BRAZIL;27.42;Januar
-38.66;177.98;GIS;GISBORNE;NEW ZEALAND;19.4;Januar
16.9;42.59;GIZ;GIZAN;SAUDI ARABIA;26.32;Januar
16.45;-85.91;GJA;GUANAJA;HONDURAS;27.15;Januar
-6.08;145.39;GKA;GOROKA;PAPUA NEW GUINEA;21.4;Januar
50.96;6.04;GKE;GEILENKIRCHEN;GERMANY;3.4;Januar
62.16;-145.46;GKN;GULKANA;USA;-18.93;Januar
55.87;-4.43;GLA;GLASGOW;UK;4.1;Januar
51.89;-2.17;GLO;GOLOUCHESTERSHIRE;ENGLAND;3.83;Januar
29.27;-94.86;GLS;GALVESTON;USA;13.15;Januar
52.53;31.02;GME;GOMEL;RUSSIA;-4.13;Januar
37.56;126.79;GMP;SEOUL;KOREA;-1.74;Januar
-23.08;-134.89;GMR;TOTEGEGIE;FRENCH POLYNESIA;25.26;Januar
12;-61.79;GND;POINT SALINES;GRENADA;26.67;Januar
35.17;-107.9;GNT;GRANTS;USA;-2.67;Januar
29.69;-82.27;GNV;GAINESVILLE;USA;12.59;Januar
64.19;-51.68;GOH;GODTHAAB;GREENLAND;-7.31;Januar
15.38;73.83;GOI;GOA;INDIA;26.2;Januar
9.34;13.37;GOU;GAROUA;CAMEROON;25.9;Januar
38.15;21.43;GPA;PATRAS;GREECE;9.6;Januar
44.49;-88.13;GRB;GREEN BAY;USA;-7.57;Januar
47.08;-122.58;GRF;FORT LEWIS;USA;4.64;Januar
-34.01;22.38;GRJ;GEORGE;SOUTH AFRICA;19.98;Januar
31.07;-97.83;GRK;KILLEEN;USA;8.94;Januar
53.12;6.58;GRQ;GRONINGEN;NETHERLANDS;2.78;Januar
42.88;-85.52;GRR;GRAND RAPIDS;USA;-4.15;Januar
-23.43;-46.47;GRU;SAO PAULO;BRAZIL;24.89;Januar
37.19;-3.78;GRX;GRANADA;SPAIN;6.67;Januar
37.13;-3.64;GRX;GRANADA;SPAIN;6.81;Januar
47;15.43;GRZ;GRAZ;AUSTRIA;-1.16;Januar
35.34;-77.96;GSB;GOLDSBORO;USA;6.71;Januar
36.18;5.32;GSF;SETIF;ALGERIA;5.17;Januar
44.06;-75.72;GTB;FORT DRUM;USA;-5.69;Januar
47.48;-111.37;GTF;GREAT FALLS;USA;-3.44;Januar
0.64;122.85;GTO;GORONTALO;INDONESIA;26.9;Januar
14.58;-90.53;GUA;GUATEMALA CITY;GUATEMALA;18.23;Januar
10.57;-62.31;GUI;GUIRIA;VENEZUELA;25.61;Januar
9.03;-69.76;GUQ;GUANARE;VENEZUELA;26.74;Januar
40.65;-86.15;GUS;PERU;USA;0.85;Januar
51.92;8.31;GUT;GUETERSLOH;GERMANY;2.82;Januar
46.24;6.11;GVA;GENEVA;SWITZERLAND;2.29;Januar
33.07;-96.07;GVT;GREENVILE;USA;8.6;Januar
38.84;-94.56;GVW;GRANDVIEW;USA;-0.83;Januar
60.59;16.95;GVX;GAVLE;SWEDEN;-4.77;Januar
26.29;78.23;GWL;GWALIOR;INDIA;14.08;Januar
33.49;-90.08;GWO;GREENWOOD;USA;7.15;Januar
35.46;-77.97;GWW;GOTHA OST;GERMANY;6.57;Januar
53.3;-8.94;GWY;GALWAY;IRELAND;6.8;Januar
-45.59;-72.11;GXQ;COYHAIQUE;CHILE;13.88;Januar
-10.82;-65.35;GYA;GUAYARAMERIN;BOLIVIA;26.76;Januar
-2.16;-79.88;GYE;GUAYAQUIL;ECUADOR;26.9;Januar
27.97;-110.93;GYM;GUAYMAS;MEXICO;17.84;Januar
-16.63;-49.22;GYN;GOIANIA;BRAZIL;24.53;Januar
36.95;37.48;GZT;GAZIANTEP;TURKEY;3.98;Januar
70.49;22.14;HAA;HASVIK;NORWAY;-1.8;Januar
33.12;139.79;HAC;HACHIJOJIMA;JAPAN;10.36;Januar
-11.53;43.27;HAH;MORONI;COMOROS ISLANDS;27.81;Januar
52.46;9.69;HAJ;HANNOVER;GERMANY;2.11;Januar
53.63;9.99;HAM;HAMBURG;GERMANY;2.04;Januar
21.22;105.81;HAN;HANOI;VIET NAM;17.02;Januar
27.44;41.69;HAS;HAIL;SAUDI ARABIA;10.94;Januar
59.35;5.21;HAU;HAUGESUND;NORWAY;3.29;Januar
22.99;-82.41;HAV;HAVANA;CUBA;21.23;Januar
34.99;-99.05;HBR;HOBART;USA;3.66;Januar
27.9;45.53;HBT;KING KHALID MIL.CITY;SAUDI ARABIA;12.66;Januar
-26.24;28.15;HCS;JOHANNESBURG;SOUTH AFRICA;19.9;Januar
25.32;68.37;HDD;HYDERABAD;PAKISTAN;17.89;Januar
21.58;-158.21;HDH;DILLINGHAM;USA;21.05;Januar
6.93;100.39;HDY;SONGKHLA;THAILAND;26.34;Januar
34.21;62.23;HEA;HERAT;AFGHANISTAN;4.95;Januar
60.32;24.96;HEL;HELSINKI;FINLAND;-4.25;Januar
60.25;25.04;HEM;HELSINKI;FINLAND;-4.15;Januar
35.34;25.18;HER;HERAKLION;GREECE;12.23;Januar
37.89;23.73;HEW;ATHENS;GREECE;10.23;Januar
18.47;-69.97;HEX;SANTO DOMINGO;DOMINICAN REPUBLIC;25.21;Januar
32.81;35.04;HFA;HAIFA;ISRAEL;13.68;Januar
41.74;-72.65;HFD;HARTFORD;USA;-2.25;Januar
9.52;44.09;HGA;HARGEISA;SOMALIA;20.8;Januar
30.23;120.43;HGH;HANGZHOU;CHINA;5.11;Januar
9.39;-5.56;HGO;KORHOGO;IVORY COAST;26.99;Januar
8.39;-13.13;HGS;HASTINGS;SIERRA LEONE;27.02;Januar
49.95;7.26;HHN;HAHN;GERMANY;0.54;Januar
12.63;99.95;HHQ;PRACHUAP KHIRI KHAN;THAILAND;26.61;Januar
33.92;-118.34;HHR;HAWTHORNE;USA;14.34;Januar
47.39;-92.84;HIB;HIBBING;USA;-11.37;Januar
41.12;-111.97;HIF;OGDEN;USA;-2.01;Januar
34.44;132.92;HIJ;HIROSHIMA;JAPAN;4.38;Januar
22.31;113.91;HKG;HONG KONG;HONG KONG;16.1;Januar
-42.71;170.99;HKK;HOKITIKA;NEW ZEALAND;15.53;Januar
8.11;98.32;HKT;PHUKET;THAILAND;27.59;Januar
35.74;-81.39;HKY;HICKORY;USA;4.42;Januar
-25.94;27.93;HLA;JOHANNESBURG;SOUTH AFRICA;22.1;Januar
49.21;119.83;HLD;HAILAR;CHINA;-24.84;Januar
57.53;15.82;HLF;HULTSFRED;SWEDEN;0.26;Januar
46.61;-111.98;HLN;HELENA;USA;-4.88;Januar
-6.27;106.89;HLP;JAKARTA;INDONESIA;27.39;Januar
31.14;-97.71;HLR;FORT HOOD;USA;9.05;Januar
32.85;-106.11;HMN;ALAMOGORDO;USA;5.43;Januar
60.82;11.07;HMR;HAMAR;NORWAY;-5.26;Januar
39.43;141.14;HNA;HANAMAKI;JAPAN;-1.64;Januar
35.55;139.78;HND;TOKYO;JAPAN;6.33;Januar
21.32;-157.93;HNL;HONOLULU;USA;23.19;Januar
32.69;-103.22;HOB;HOBBS;USA;4.7;Januar
20.79;-76.32;HOG;HOLGUIN;CUBA;23.53;Januar
-18.08;-140.95;HOI;HAO ISLAND;TUAMOTU ISLANDS;27.48;Januar
59.65;-151.48;HOM;HOMER;USA;-3.7;Januar
44.39;-98.23;HON;HURON;USA;-8.62;Januar
50.29;11.86;HOQ;HOF;GERMANY;-1.31;Januar
38.52;-28.72;HOR;HORTA;ACORES;15;Januar
29.65;-95.28;HOU;HOUSTON;USA;12.48;Januar
8.97;-79.56;HOW;HOWARD;PANAMA;26.73;Januar
41.07;-73.71;HPN;WHITE PLAINS;USA;-0.76;Januar
-17.93;31.09;HRE;HARARE;ZIMBABWE;20.96;Januar
26.23;-97.65;HRL;HARLINGEN;USA;15.69;Januar
32.93;3.31;HRM;TILREMPT;ALGERIA;8.42;Januar
36.26;-93.16;HRO;HARRISON;USA;3.19;Januar
30.43;-86.69;HRT;MARY ESTHER;USA;11.48;Januar
25.49;-80.38;HST;HOMESTEAD;USA;19.99;Januar
52.03;113.31;HTA;CHITA;RUSSIA;-24.31;Januar
51.77;0.25;HTF;HATFIELD;ENGLAND;4.48;Januar
44.36;-84.67;HTL;HOUGHTON LAKE;USA;-6.68;Januar
37.04;79.87;HTN;HOTAN;CHINA;-3.76;Januar
34.68;-86.69;HUA;REDSTONE;USA;5.46;Januar
-19.08;-169.93;HUE;ALOFI;NEW ZEALAND;26;Januar
39.45;-87.31;HUF;TERRE HAUTE;USA;-1.52;Januar
46.12;-67.79;HUL;HOULTON;USA;-9.77;Januar
24.02;121.62;HUN;HUALIEN;TAIWAN;18.95;Januar
61.77;17.08;HUV;HUDIKSVALL;SWEDEN;-0.5;Januar
15.78;-96.26;HUX;BAHIAS DEHUATULCO;MEXICO;26.53;Januar
53.57;-0.35;HUY;HUMBERSIDE;ENGLAND;4.65;Januar
-14.63;47.76;HVA;ANALALAVA;MADAGASCAR;26.9;Januar
48.54;-109.76;HVR;HAVRE;USA;-7.12;Januar
26;-80.24;HWO;HOLLYWOOD;USA;20.09;Januar
17.45;78.46;HYD;HYDERABAD;INDIA;22.9;Januar
37.62;-97.27;IAB;WICHITA;USA;0.66;Januar
38.94;-77.46;IAD;WASHINGTON;USA;1.19;Januar
43.11;-78.95;IAG;NIAGARA FALLS;USA;-3.27;Januar
29.98;-95.34;IAH;HOUSTON;USA;11.9;Januar
28.05;9.64;IAM;ZARZAITINE;ALGERIA;10.66;Januar
47.18;27.62;IAS;IASI;ROMANIA;-2.05;Januar
4.42;-75.13;IBE;IBAGUE;COLOMBIA;23.93;Januar
38.87;1.37;IBZ;IBIZA;SPAIN;12.07;Januar
37.65;-97.43;ICT;WICHITA;USA;0.53;Januar
22.72;75.8;IDR;INDORE;INDIA;18.4;Januar
16.71;-9.64;IEO;AIOUN EL ATROUSS;MAURITANIA;22.65;Januar
50.4;30.45;IEV;KIEV;RUSSIA;-3.22;Januar
-25.74;-54.47;IGR;IGUAZU FALLS;ARGENTINA;25.79;Januar
41.07;-87.85;IKK;KANKAKEE;USA;-1.2;Januar
39.68;-75.61;ILG;WILMINGTON;USA;0.77;Januar
59.75;-154.91;ILI;ILIAMNA;USA;-8.38;Januar
34.27;-77.9;ILM;WILMINGTON;USA;8.12;Januar
10.71;122.55;ILO;ILOILO;PHILIPPINES;26.47;Januar
55.68;-6.26;ILY;ISLAY;UK;3.8;Januar
-5.53;-47.46;IMP;IMPERATRIZ;BRAZIL;27;Januar
39.72;-86.29;IND;INDIANAPOLIS;USA;-1.94;Januar
-50.34;-72.25;ING;LAGO ARGENTINO;ARGENTINA;13.56;Januar
-23.88;35.41;INH;INHAMBANE;MOZAMBIQUE;28.01;Januar
31.78;-103.2;INK;WINK;USA;6.72;Januar
48.57;-93.4;INL;INTERNATIONAL FALLS;USA;-14.53;Januar
47.26;11.34;INN;INNSBRUCK;AUSTRIA;-1.23;Januar
36.59;-115.67;INS;INDIAN SPRINGS;USA;7.06;Januar
36.13;-80.22;INT;WINSTON-SALEM;USA;4.15;Januar
57.54;-4.05;INV;INVERNESS;UK;3.99;Januar
27.25;2.51;INZ;IN SALAH;ALGERIA;14.25;Januar
54.08;-4.62;IOM;ISLE OF MAN;ENGLAND;6.39;Januar
1.59;18.05;ION;IMPFONDO;CONGO;25.84;Januar
-14.82;-39.03;IOS;ILHEUS;BRAZIL;28.1;Januar
-27.17;-109.42;IPC;EASTER ISLAND;CHILE;23.24;Januar
0.86;-77.67;IPI;IPIALES;COLOMBIA;11.5;Januar
32.83;-115.58;IPL;IMPERIAL;USA;13.18;Januar
41.24;-76.92;IPT;WILLIAMSPORT;USA;-2.41;Januar
-20.54;-70.18;IQQ;IQUIQUE;CHILE;21.91;Januar
-3.79;-73.31;IQT;IQUITOS;PERU;26.1;Januar
24.15;89.05;IRD;ISHURDI;BANGLADESH;16.04;Januar
10.24;22.72;IRO;BIRAO;CENTRAL AFRICAN REP.;24.9;Januar
-20.66;139.49;ISA;MOUNT ISA;AUSTRALIA;29.82;Januar
24.34;124.19;ISG;ISHIGAKI;JAPAN;18.77;Januar
19.96;73.81;ISK;NASIK ROAD;INDIA;22.5;Januar
48.18;-103.64;ISN;WILLISTON;USA;-11.4;Januar
34.79;135.44;ITM;OSAKA;JAPAN;6.11;Januar
19.72;-155.05;ITO;HILO;USA;22.15;Januar
-46.41;168.31;IVC;INVERCARGILL;NEW ZEALAND;14.15;Januar
68.61;27.41;IVL;IVALO;FINLAND;-12.42;Januar
23.89;91.24;IXA;AGARTALA;INDIA;17.38;Januar
25.44;81.73;IXD;ALLAHABAD;INDIA;15.5;Januar
15.86;74.62;IXG;BELGAUM;INDIA;21.91;Januar
24.31;92.01;IXH;KAILASHAHAR;INDIA;18.25;Januar
32.69;74.84;IXJ;JAMMU;INDIA;11.78;Januar
9.83;78.09;IXM;MADURAI;INDIA;26.55;Januar
23.32;85.32;IXR;RANCHI;INDIA;16.62;Januar
24.91;92.98;IXS;SILCHAR;INDIA;18.8;Januar
28.07;95.34;IXT;PASIGHAT;INDIA;18.72;Januar
11.65;92.73;IXZ;PORT BLAIR;INDIA;26.49;Januar
35.41;132.89;IZO;IZUMO;JAPAN;4.57;Januar
26.82;75.81;JAI;JAIPUR;INDIA;15.45;Januar
32.31;-90.08;JAN;JACKSON;USA;8.31;Januar
69.23;-51.07;JAV;JAKOBSHAVN;GREENLAND;-9.1;Januar
30.49;-81.69;JAX;JACKSONVILLE;USA;12.79;Januar
35.83;-90.65;JBR;JONESBORO;USA;3.73;Januar
-21.79;-43.39;JDF;JUIZ DE FORA;BRAZIL;23.12;Januar
21.68;39.16;JED;JEDDAH;SAUDI ARABIA;23.53;Januar
40.64;-73.78;JFK;NEW YORK;USA;0.87;Januar
1.64;103.67;JHB;JOHOR BAHRU;MALAYSIA;26.65;Januar
20.96;-156.67;JHM;LAHANIA-KAPALUA;USA;22.24;Januar
7.67;36.82;JIM;JIMMA;ETHIOPIA;19.05;Januar
-7.17;-76.73;JJI;JUANJUI;PERU;27.87;Januar
57.76;14.07;JKG;JOENKOEPING;SWEDEN;-1.96;Januar
38.34;26.14;JKH;CHIOS;GREECE;10.5;Januar
55.95;12.86;JLD;LANDSKRONA;SWEDEN;2.3;Januar
23.18;80.05;JLR;JABALPUR;INDIA;17.24;Januar
-26.14;28.25;JNB;JOHANNESBURG;SOUTH AFRICA;19.9;Januar
58.36;-134.58;JNU;JUNEAU;USA;-1.54;Januar
62.66;29.62;JOE;JOENSUU;FINLAND;-8.59;Januar
-7.79;110.43;JOG;YOGYAKARTA;INDONESIA;27.3;Januar
26.25;73.05;JOH;JODHPUR;INDIA;17.3;Januar
-3.43;37.07;JRO;KILIMANJARO;TANZANIA;25.1;Januar
